2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,1,2,4,プリームムロジンカ,牝,3,460,4,79.6,01-01,36.7,戸崎 圭太,54.0,2,4.4,高橋 裕
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,2,2,3,フルネス,牝,3,450,0,79.6,04-04,36.4,柴田 善臣,54.0,6,7.7,田島 俊明
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,3,3,5,カレイドスコープ,牝,3,468,6,80.2,02-02,37.2,吉田 隼人,54.0,7,26.6,菊沢 隆徳
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,4,1,2,ローズピルグリム,牝,3,420,0,80.3,02-02,37.3,藤田 菜七子,51.0,12,70.2,蛯名 利弘
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,5,4,8,シングシングシング,牝,3,456,0,80.3,04-04,37.0,大野 拓弥,54.0,9,46.1,新開 幸一
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,6,1,1,カシマフウリン,牝,3,478,4,80.4,04-04,37.2,田辺 裕信,54.0,3,5.2,奥村 武
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,7,8,16,エルモアレッタ,牝,3,458,2,80.5,07-09,36.8,野中 悠太郎,51.0,1,4.3,小西 一男
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,8,3,6,ロージズラヴ,牝,3,444,14,80.6,15-15,35.9,木幡 初広,54.0,14,139.6,杉浦 宏昭
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,9,6,11,プロローグ,牝,3,480,14,80.7,14-13,36.6,武藤 雅,51.0,11,68.7,松永 康利
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,10,5,10,ベリッシマ,牝,3,476,16,80.9,12-13,36.8,横山 典弘,54.0,8,45.1,武井 亮
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,11,8,15,ブチャコ,牝,3,504,4,81.1,10-11,37.3,木幡 巧也,53.0,5,6.8,牧 光二
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,12,4,7,ファンダンゴ,牝,3,434,2,81.2,12-11,37.3,松岡 正海,54.0,15,195.8,伊藤 伸一
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,13,5,9,ムテキノオジョウ,牝,3,444,4,81.5,09-07,38.0,三浦 皇成,54.0,4,5.7,小野 次郎
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,14,6,12,ハッピーリフレイン,牝,3,412,2,81.9,07-07,38.4,嶋田 純次,54.0,16,342.9,南田 美知雄
2018-02-03,東京,01,サラ系3歳未勝利,ダート,左,1300,サラ系3歳,未勝利,不良,16,15,7,14,ニシノシノブ,牝,3,440,0,82.0,10-09,38.3,江田 照男,54.0,13,76.7,本間 忍
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,1,6,11,プリンセスケイト,牝,3,522,-,86.0,03-03,36.8,横山 典弘,54.0,1,1.9,昆 貢
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,2,1,1,ガブリエル,牡,3,480,-,86.8,05-05,37.3,田辺 裕信,56.0,6,12.6,大和田 成
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,3,2,4,アロングショット,牡,3,464,-,87.2,11-12,36.8,大野 拓弥,56.0,5,11.2,手塚 貴久
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,4,5,9,ロトヴィグラス,牡,3,460,-,87.4,11-10,37.4,二本柳 壮,56.0,11,43.5,高市 圭二
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,5,2,3,フレグラントエリア,牝,3,478,-,87.4,05-03,38.1,内田 博幸,54.0,2,6.9,加藤 征弘
2018-02-03,東京,02,サラ系3歳新馬,ダート,左,1400,サラ系3歳,新馬,不良,16,6,3,6,スマートパートナー,牝,3,456,-,87.6,01-01,38.6,藤田 菜七子,51.0,3,6.9,吉田 直弘
