2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,1,2,3,マーガレットスカイ,牝,3,494,6,116.7,14-14-06-05,39.1,内田 博幸,54.0,1,2.3,黒岩 陽一
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,2,6,12,ドヒョウギワ,牝,3,502,0,117.1,09-10-02-02,39.8,蛯名 正義,54.0,3,6.4,中野 栄治
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,3,2,4,サイモンジルバ,牝,3,452,4,117.2,09-09-10-08,39.3,大野 拓弥,54.0,4,7.8,根本 康広
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,4,7,13,ヴォレダンルシエル,牝,3,438,4,117.3,07-07-02-01,40.0,石橋 脩,54.0,5,11.4,木村 哲也
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,5,3,6,アイサンクダディー,牝,3,418,2,117.3,02-02-02-02,40.0,勝浦 正樹,54.0,10,41.6,伊藤 大士
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,6,4,7,アポロプリンセス,牝,3,474,-10,117.4,06-05-06-05,39.8,木幡 巧也,53.0,7,27.3,岩戸 孝樹
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,7,5,10,フジノシャイン,牝,3,460,-6,117.5,11-11-10-10,39.5,武藤 雅,52.0,6,17.4,和田 雄二
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,8,1,2,パルクデラモール,牝,3,448,4,119.0,03-03-06-05,41.4,F.ミナリク,54.0,2,4.3,鹿戸 雄一
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,9,3,5,ベレット,牝,3,460,-,119.2,15-15-13-13,40.9,木幡 育也,51.0,15,195.7,小野 次郎
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,10,6,11,ディアビオラン,牝,3,458,6,119.2,03-05-09-11,41.5,和田 竜二,54.0,9,39.5,田村 康仁
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,11,1,1,クリアロマンス,牝,3,460,4,119.3,01-01-01-08,42.0,柴山 雄一,54.0,11,50.3,小笠 倫弘
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,12,5,9,ヌーヴェプレジール,牝,3,470,22,119.6,07-07-10-11,41.6,江田 照男,54.0,14,182.6,田中 剛
2018-04-01,中山,01,サラ系3歳未勝利,ダート,右,1800,サラ系3歳,未勝利,良,16,13,8,15,ココリエルサ,牝,3,464,-4,119.8,12-12-15-15,41.2,北村 宏司,54.0,12,123.9,古賀 慎明
