2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,1,8,15,コウギョウブライト,牡,3,462,0,72.9,02-02,38.7,戸崎 圭太,56.0,1,2,伊藤 大士
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,2,2,3,ユメイチズ,牡,3,478,4,73.0,09-06,37.8,松岡 正海,56.0,2,6.7,浅野 洋一郎
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,3,3,6,ドリュウ,牡,3,442,12,73.2,14-12,37.3,田辺 裕信,56.0,4,7.6,土田 稔
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,4,5,9,ザブルグ,牡,3,464,8,73.3,01-01,39.2,三浦 皇成,56.0,10,48.5,高柳 瑞樹
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,5,5,10,メタルカラー,牝,3,456,10,73.5,16-15,37.3,石橋 脩,54.0,12,61.9,新開 幸一
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,6,2,4,ブラウローゼット,牡,3,486,8,73.5,06-06,38.8,宮崎 北斗,56.0,6,19.2,粕谷 昌央
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,7,4,7,シャドウラーテル,牡,3,484,4,73.6,04-03,39.1,岩田 康誠,56.0,3,7.5,斎藤 誠
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,8,4,8,ロマンスガッサン,牝,3,482,4,73.8,11-11,38.5,藤田 菜七子,51.0,8,26.8,鈴木 伸尋
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,9,8,16,サムシングクール,牝,3,428,-4,74.2,12-12,38.4,吉田 隼人,54.0,5,10.8,中川 公成
2018-01-06,中山,01,サラ系3歳未勝利,ダート,右,1200,サラ系3歳,未勝利,良,16,10,1,1,マヤノフロスティ,牡,3,504,6,74.4,03-03,40.0,木幡 巧也,55.0,7,19.5,牧 光二
