2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,1,5,6,リリープリンセス,牝,3,462,2,58.6,02-01,35.6,池添 謙一,54.0,1,2.8,安田 隆行
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,2,8,12,ホッコータピタン,牝,3,450,0,59.7,03-04,36.5,横山 和生,54.0,6,19.8,飯田 祐史
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,3,2,2,キンゲショウ,牝,3,444,10,59.9,03-03,36.8,木幡 巧也,53.0,10,49.7,田中 剛
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,4,1,1,ベストミライ,牝,3,500,8,60.1,07-07,36.4,勝浦 正樹,54.0,9,37.5,藤原 辰雄
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,5,4,4,ペイシャオブライフ,牝,3,486,6,60.1,09-09,35.7,井上 敏樹,53.0,7,24.3,高橋 義博
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,6,8,11,カトレア,牝,3,464,6,60.2,03-04,37.0,西村 淳也,51.0,2,4.4,松下 武士
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,7,5,5,ドロテーア,牝,3,418,0,60.7,07-08,37.1,横山 武史,52.0,8,33.8,武井 亮
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,8,3,3,ナムラジュノー,牝,3,414,4,60.8,01-02,37.9,菊沢 一樹,52.0,3,4.5,大和田 成
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,9,7,9,ノーブルキッス,牝,3,412,2,60.9,11-11,36.1,岩田 康誠,54.0,5,7.8,牧浦 充徳
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,10,6,7,ジュンサロマ,牝,3,458,14,61.0,03-06,37.8,丸山 元気,54.0,4,7.7,斎藤 誠
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,11,7,10,ペイシャベッチン,牝,3,488,-,61.5,11-11,36.6,国分 恭介,54.0,12,116.1,坂口 正則
2018-07-01,函館,01,サラ系3歳未勝利,ダート,右,1000,サラ系3歳,未勝利,不良,12,12,6,8,スイートベイ,牝,3,426,6,63.0,09-10,38.5,荻野 琢真,54.0,11,50.2,今野 貞一
2018-07-01,函館,02,サラ系3歳未勝利,ダート,右,1700,サラ系3歳,未勝利,不良,14,1,5,8,ヴァローレネロ,牡,3,438,2,106.5,10-09-08-06,38.6,横山 武史,54.0,9,25,矢野 英一
2018-07-01,函館,02,サラ系3歳未勝利,ダート,右,1700,サラ系3歳,未勝利,不良,14,2,6,9,サンシャイアン,牡,3,486,16,106.5,02-01-01-01,39.2,松岡 正海,56.0,8,24.9,杉浦 宏昭
